;Unnamed: 0;id;latitud;longitud;autor;barrio;verso;direccion;openai_sentiment;quarter;district;city;robertuito_sentiment;robertuito_sentiment_probas
630;630;569;40.3586346;-3.6934474;﻿Juan Antonio Torrero González;﻿VILLAVERDE;Mientras esperas, Miradas cercanas, Vidas lejanas, En las aceras;﻿Av. de Andalucía - Entre Av. de la Felicidad y C/de la Dulzura;positive;Los Ángeles;Villaverde;Madrid;neutral;"{""NEG"": 0.15455418825149536, ""NEU"": 0.7238795161247253, ""POS"": 0.12156633287668228}"
631;631;56;40.4043178;-3.7476388;﻿Santi Balmes;﻿LUCERO;A brillar que son dos sílabas;﻿Zona en pendiente que conecta C/ Sepúlveda con c/ Cebreros.;positive;Lucero;Latina;Madrid;neutral;"{""NEG"": 0.10087300837039948, ""NEU"": 0.5121080875396729, ""POS"": 0.38701897859573364}"
632;632;570;40.3457018;-3.6934448;﻿Adrián Durán Caballero;﻿VILLAVERDE;Que la vida te regale lo que sueñes;﻿Gran Vía de Villaverde- Rotonda Av. de Andalucía;positive;;Villaverde;Madrid;positive;"{""NEG"": 0.009215329773724079, ""NEU"": 0.09350364655256271, ""POS"": 0.8972810506820679}"
633;633;571;40.351632;-3.6917925;﻿AF.Acebo;﻿VILLAVERDE;Planea la vida como si estuvieras volando;﻿Calle de Juan José Martínez Seco- Carr. de Villaverde a Vallecas;positive;Los Rosales;Villaverde;Madrid;neutral;"{""NEG"": 0.06786023080348969, ""NEU"": 0.5977981090545654, ""POS"": 0.3343416750431061}"
634;634;572;40.3538069;-3.6895783;﻿Inés Abalo Rodríguez;﻿VILLAVERDE;Sin poesía no se vuela;﻿Carr. de Villaverde a Vallecas- Calle de Villafuerte;positive;Los Rosales;Villaverde;Madrid;neutral;"{""NEG"": 0.18327252566814423, ""NEU"": 0.6190821528434753, ""POS"": 0.197645366191864}"
635;635;573;40.3527419;-3.6834481;﻿Langui;﻿VILLAVERDE;Parece que a la acera la han rajado con un cúter;﻿Gran Vía de Villaverde (Puente sobre Cercanías / Ascensor);positive;Butarque;Villaverde;Madrid;negative;"{""NEG"": 0.9478527903556824, ""NEU"": 0.047199372202157974, ""POS"": 0.004947849549353123}"
636;636;574;40.3506192;-3.6773274;﻿Christina Rosenvinge;﻿VILLAVERDE;No hay que segar, segadora.  Deja la hierba crecer.;﻿Av. de los Rosales 133 (del lado de los Pares / Centro Cultural);positive;Butarque;Villaverde;Madrid;neutral;"{""NEG"": 0.2536037564277649, ""NEU"": 0.4678952693939209, ""POS"": 0.278501033782959}"
637;637;575;40.3492997;-3.7132851;﻿VILA;﻿VILLAVERDE;Un par de lunáticos perdidos en otro espacio.;﻿Calle Villalonso- Calle Puebla de Sanabria;positive;;Villaverde;Madrid;neutral;"{""NEG"": 0.2577911615371704, ""NEU"": 0.6086309552192688, ""POS"": 0.13357782363891602}"
638;638;576;40.3491628;-3.6991337;﻿Juan Ángel Asensio Carrasco;﻿VILLAVERDE;Cuando regresemos del viaje la tormenta será otra.;﻿Calle Cifuentes- Calle Alcocer;positive;Los Ángeles;Villaverde;Madrid;neutral;"{""NEG"": 0.20500333607196808, ""NEU"": 0.704479455947876, ""POS"": 0.09051717817783356}"
639;639;577;40.3466566;-3.7159592;﻿Peru Saizprez;﻿VILLAVERDE;Ella poseía poesía;﻿Paseo de los Ferroviarios- Calle Encarnación del Pino;positive;Villaverde Alto, Casco Histórico de Villaverde;Villaverde;Madrid;neutral;"{""NEG"": 0.10484381020069122, ""NEU"": 0.5482871532440186, ""POS"": 0.34686896204948425}"
640;640;578;40.3961494;-3.7739244;﻿Beatriz Ausejo;﻿LATINA;Me sobra fiesta, me falta siesta;﻿C/ de Domingo Párraga (Pares, Colegio) - C/ Sta. Joaquina de Verduna;positive;Campamento;Latina;Madrid;neutral;"{""NEG"": 0.46578294038772583, ""NEU"": 0.42417892813682556, ""POS"": 0.11003823578357697}"
641;641;579;40.4072;-3.7113;﻿Ernesto Suárez;﻿CENTRO;Lances del ser que vive alzado desde el brinco del respirar: lances;﻿Glorieta puerta de Toledo 1;positive;Palacio;Centro;Madrid;neutral;"{""NEG"": 0.09641479700803757, ""NEU"": 0.5997961759567261, ""POS"": 0.3037889301776886}"
642;642;57;40.4939778;-3.657597;﻿Izal;﻿SAN CHINARRO;Yo solo pido pausa, tu rebobinar;﻿C/ de Ana de Austria (Centro de salud Sanchinarro);positive;Valdefuentes;Hortaleza;Madrid;neutral;"{""NEG"": 0.09445035457611084, ""NEU"": 0.775905966758728, ""POS"": 0.12964369356632233}"
643;643;580;40.509054;-3.6925502;﻿Lupe Gómez;﻿MONTECARMELO;Como por ensalmo: Ti eras a caligrafía amada de Galicia.;﻿Av. del Monasterio de Silos 83;positive;;Fuencarral-El Pardo;Madrid;positive;"{""NEG"": 0.19675055146217346, ""NEU"": 0.39607274532318115, ""POS"": 0.4071767032146454}"
644;644;581;40.5026033;-3.7068692;﻿Libracos;﻿FUENCARRAL-EL PARDO;Eres un amor para leer a media noche;﻿C/ del Monasterio de las Huelgas 17 (del lado de los pares);positive;;Fuencarral-El Pardo;Madrid;positive;"{""NEG"": 0.015973830595612526, ""NEU"": 0.1264566332101822, ""POS"": 0.8575695157051086}"
645;645;582;40.498725;-3.6864321;﻿Efecto Me;﻿FUENCARRAL-EL PARDO; Báilame paso a paso vida, báilame...;﻿Calle de Ntra. Sra. de Valverde (Pares) - C/ Afueras a Valverde;positive;Valverde;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.13362723588943481, ""NEU"": 0.6764826774597168, ""POS"": 0.1898900419473648}"
646;646;583;40.5087806;-3.6731378;﻿Marta Navarro;﻿FUENCARRAL-EL PARDO;Me llevas al océano de tu rosaleda, a tus calles sin edad.;﻿Av. Santo domingo de la Calzada 11;positive;Valverde;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.3800869286060333, ""NEU"": 0.5016254782676697, ""POS"": 0.1182876005768776}"
647;647;584;40.5102203;-3.6691305;﻿(∂ + m) ψ = 0;﻿FUENCARRAL-EL PARDO;No sigo tus pasos, camino contigo;﻿Paseo Tierra de Melide (Impares) - Glorieta Monte del Gozo;positive;Valverde;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.2929268479347229, ""NEU"": 0.6097089648246765, ""POS"": 0.09736419469118118}"
648;648;585;40.5063696;-3.6633382;﻿Suzanne;﻿FUENCARRAL-EL PARDO;No importa donde estés veremos la misma luna;﻿Paseo Tierra de Melide (Parque) - C/ de Valcarlos;positive;Valverde;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.05371334031224251, ""NEU"": 0.5093032717704773, ""POS"": 0.4369834065437317}"
649;649;586;40.4949976;-3.7254837;﻿Lemotbulle;﻿FUENCARRAL-EL PARDO;Nadie regresa intacto;﻿C/ Pau arroyo del Fresno (Frente a estación);positive;;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.30873408913612366, ""NEU"": 0.5718575119972229, ""POS"": 0.11940836906433105}"
650;650;587;40.4910502;-3.7162154;﻿Gema Terol;﻿FUENCARRAL-EL PARDO;Dame dos versos cuando me saludes;﻿Av. del Ventisquero de la Condesa (Boca de metro Mirasierra);positive;;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.0998646467924118, ""NEU"": 0.6743795871734619, ""POS"": 0.22575585544109344}"
651;651;588;40.486114;-3.7167344;﻿Segunhenrymiller;﻿FUENCARRAL-EL PARDO;A veces mi otoño comprende tu lluvia;﻿Av. del Ventisquero de la Condesa 7;positive;;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.4961191713809967, ""NEU"": 0.43473339080810547, ""POS"": 0.06914737820625305}"
652;652;589;40.4823665;-3.7278494;﻿Pablo Velado Pulido;﻿FUENCARRAL-EL PARDO;Bailar es ver las aves desde dentro;﻿C/ de Ramón Gómez de la Serna – C/ Sandalia Navas;positive;Peñagrande;Fuencarral-El Pardo;Madrid;positive;"{""NEG"": 0.025023700669407845, ""NEU"": 0.23974137008190155, ""POS"": 0.7352348566055298}"
653;653;58;40.4626358;-3.6245093;﻿Leonor Antón;﻿CANILLAS;Todo ha de dejarse ir;﻿C/ de Silvano - C/ de Ramón Power;neutral;Canillas;Hortaleza;Madrid;neutral;"{""NEG"": 0.41253662109375, ""NEU"": 0.5210312008857727, ""POS"": 0.06643211841583252}"
654;654;590;40.4834356;-3.6893154;﻿Santi Silvero;﻿FUENCARRAL-EL PARDO;Si te ceden el paso, cede la sonrisa.;﻿Puente Virgen de Begoña- Calle de Pedro Rico;positive;La Paz;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.1773751825094223, ""NEU"": 0.5790418982505798, ""POS"": 0.2435828596353531}"
655;655;591;40.4797601;-3.6967653;﻿Andrés París Muñoz;﻿FUENCARRAL-EL PARDO;La muerte del último hombre jamás será confirmada;﻿Av. Monforte de Lemos- Calle Puentecesures;neutral;La Paz;Fuencarral-El Pardo;Madrid;neutral;"{""NEG"": 0.4742373526096344, ""NEU"": 0.49263954162597656, ""POS"": 0.03312306106090546}"
656;656;592;40.4816953;-3.7044069;﻿Amanda Gordillo;﻿FUENCARRAL-EL PARDO;Que el sonido de nuestras pisadas sea un vals de otoño;﻿Calle de Pedro Rico- Calle de Ginzo de Limia;positive;La Paz;Fuencarral-El Pardo;Madrid;positive;"{""NEG"": 0.04507908225059509, ""NEU"": 0.4535611867904663, ""POS"": 0.5013597011566162}"
657;657;593;40.4685516;-3.6938363;﻿Yolanda Menéndez;﻿TETUÁN;Que me quiera quien ardiendo dentro no llegue nunca a quemarme;﻿Av. Asturias - C/ Cañaveral;positive;Almenara;Tetuán;Madrid;neutral;"{""NEG"": 0.4594423770904541, ""NEU"": 0.40607067942619324, ""POS"": 0.13448700308799744}"
658;658;594;40.4698043;-3.70493;﻿Angélica Escalona Fernández;﻿TETUÁN;Te daría besos de buenas noches hasta que se hiciese de día.;﻿Paseo de la Dirección 285;positive;Valdeacederas;Tetuán;Madrid;neutral;"{""NEG"": 0.21434979140758514, ""NEU"": 0.47122722864151, ""POS"": 0.31442296504974365}"
659;659;595;40.4635112;-3.6963522;﻿Rachid Lamarti;﻿TETUÁN;Las nubes lamen el mar. Pensamientos en blanco sobre el agua.;﻿C/ Bravo Murillo 312;positive;Valdeacederas;Tetuán;Madrid;neutral;"{""NEG"": 0.4442776143550873, ""NEU"": 0.48088791966438293, ""POS"": 0.07483447343111038}"
660;660;596;40.4631112;-3.703444;﻿Maru;﻿TETUÁN;En esta calle me enamoré de un gato;﻿C/ Marqués de Viana 73;positive;Berruguete;Tetuán;Madrid;neutral;"{""NEG"": 0.14874862134456635, ""NEU"": 0.7271641492843628, ""POS"": 0.12408719956874847}"
661;661;597;40.4753614;-3.6864052;﻿Izal;﻿CASTILLA;Qué manera de perder las formas. Qué forma de perder las maneras;﻿Paseo de la Castellana (ICEX);positive;Castilla;Chamartín;Madrid;negative;"{""NEG"": 0.9295575618743896, ""NEU"": 0.05889330804347992, ""POS"": 0.01154918409883976}"
662;662;598;40.4738139;-3.6852962;﻿Francisco M. Ortega Palomares;﻿CHAMARTÍN;Hermosa aquella edad que no se siente.;﻿C/ Padre Francisco Palau y Oliver - C/ Mauricio Legendre;positive;Castilla;Chamartín;Madrid;neutral;"{""NEG"": 0.2841980457305908, ""NEU"": 0.5208578705787659, ""POS"": 0.19494403898715973}"
663;663;599;40.4704981;-3.6852533;﻿Zarrino;﻿CHAMARTÍN;No voy a no intentarlo;﻿C/ Agustín Foxá 25;positive;Castilla;Chamartín;Madrid;neutral;"{""NEG"": 0.2802709639072418, ""NEU"": 0.5968076586723328, ""POS"": 0.12292134016752243}"
664;664;59;40.3922907;-3.6914062;﻿Tarque;﻿LEGAZPI;Difumínate conmigo antes de que todo muera;﻿Calle Bolívar 22;positive;Delicias;Arganzuela;Madrid;neutral;"{""NEG"": 0.21851801872253418, ""NEU"": 0.7135076522827148, ""POS"": 0.06797441095113754}"
665;665;600;40.4674089;-3.6791405;﻿Monterrosa;﻿CHAMARTÍN;Prometo rendirte cuentos cada noche;﻿Paseo de la Habana - C/ Mateo Inurria;positive;Nueva España;Chamartín;Madrid;neutral;"{""NEG"": 0.3609714210033417, ""NEU"": 0.5038928985595703, ""POS"": 0.13513566553592682}"
666;666;601;40.4603909;-3.6737519;﻿Antonio Montoya;﻿CHAMARTÍN;Al sol le da miedo la oscuridad por eso duerme con la luna encendida;﻿Av. de Alfonso XIII (FEFC SANTA CATALINA DE SENA) - Calle del Torpedo de Tucumán;positive;Nueva España;Chamartín;Madrid;negative;"{""NEG"": 0.5325730443000793, ""NEU"": 0.41199424862861633, ""POS"": 0.05543272942304611}"
667;667;602;40.4790737;-3.6717242;﻿Genoma Poético;﻿MANOTERAS;livianos estamos seguros pesos pluma mejor;﻿Av. de San Luis- Calle del Condado de Treviño;positive;Costillares;Ciudad Lineal;Madrid;positive;"{""NEG"": 0.02332260087132454, ""NEU"": 0.2545029819011688, ""POS"": 0.7221744656562805}"
668;668;603;40.4769916;-3.654318;﻿Carmen Martin Fucho;﻿HORTALEZA;Si la vida es un tango, bailemos juntos y haremos un mundo.;﻿Ctra. la Estación de Hortaleza- Calle Doña Guiomar;positive;Apóstol Santiago;Hortaleza;Madrid;positive;"{""NEG"": 0.02523527666926384, ""NEU"": 0.376465380191803, ""POS"": 0.5982993245124817}"
669;669;604;40.4718469;-3.6397818;﻿Rafa Olivares;﻿HORTALEZA;Nuevos himnos, nuevas banderas, mismas herrumbres de viejas cadenas.;﻿C/ Mar Adriático (Impares) - C/ Chiquinquirá;positive;Pinar del Rey;Hortaleza;Madrid;neutral;"{""NEG"": 0.0767299085855484, ""NEU"": 0.6998084187507629, ""POS"": 0.22346161305904388}"
670;670;605;40.4694718;-3.6340741;﻿Violeta Castaño Ruiz;﻿MAR DE CRISTAL;soy arrullo pero también soy tormenta;﻿C/ de Ayacucho - C/ Aconcagua (frente a Edificio de comité olímpico español);positive;Pinar del Rey;Hortaleza;Madrid;neutral;"{""NEG"": 0.07513359189033508, ""NEU"": 0.8370157480239868, ""POS"": 0.08785062283277512}"
671;671;606;40.4627806;-3.6357987;﻿Yolanda Ortiz;﻿CANILLAS;se interrumpe el eco de tus pasos lluvia mansa contra el suelo;﻿C/ de Silvano (Centro comercial Palacio de Hielo)- Av. de Machupichu;positive;Canillas;Hortaleza;Madrid;negative;"{""NEG"": 0.7855362296104431, ""NEU"": 0.18674145638942719, ""POS"": 0.027722347527742386}"
672;672;607;40.450817;-3.6589007;﻿Ernesto Pérez Zúñiga;﻿SAN JUAN BAUTISTA;Yo soy aquella casa donde nunca he llegado;﻿Calle de Torrelaguna- Calle Sorzano;positive;San Juan Bautista;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.12170752882957458, ""NEU"": 0.7750840187072754, ""POS"": 0.10320841521024704}"
673;673;608;40.4511762;-3.6524096;﻿Sara Bellon Alonso;﻿CIUDAD LINEAL;Mi corazón nunca se pone en rojo;﻿Calle de Arturo Soria (conservatorio)- Calle Duque de Tamames;positive;San Juan Bautista;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.20441488921642303, ""NEU"": 0.571165919303894, ""POS"": 0.22441908717155457}"
674;674;609;40.4631357;-3.5879038;﻿Miriam Reyes;﻿BARAJAS;Cómo avanzar a la par que el paisaje;﻿Av. de Logroño- Calle Basella;positive;;Barajas;Madrid;neutral;"{""NEG"": 0.041501495987176895, ""NEU"": 0.7227306962013245, ""POS"": 0.23576772212982178}"
675;675;60;40.4384777;-3.6173813;﻿GUS;﻿CANILLEJAS;En clave de Sol, punteo tu diéresis;﻿Calle de Albadalejo- Calle de Julian Camarillo;positive;Simancas;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.040037959814071655, ""NEU"": 0.628746747970581, ""POS"": 0.33121538162231445}"
676;676;610;40.4433892;-3.5759211;﻿Cuchillo;﻿SAN BLAS;Gran parte de mi cuerpo es agua, el resto es sed.;﻿C/ Arcaute – C/Yécora;positive;Rejas;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.1245664432644844, ""NEU"": 0.7725334167480469, ""POS"": 0.10290023684501648}"
677;677;611;40.4731782;-3.8319566;﻿Fran Barreno;﻿EL PLANTÍO;La tierra es plana y tiene tus medidas;﻿Av. de la Victoria 114 (del lado e los impares);positive;;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.17611227929592133, ""NEU"": 0.641219973564148, ""POS"": 0.18266773223876953}"
678;678;612;40.4578828;-3.694657;﻿IGOR PASKUAL;﻿TETUÁN;El aroma de un verbo al dente  y el sabor de un adverbio crujiente;﻿C/ Huesca 67 (del lado de los pares)- C/ Orense;positive;Castillejos;Tetuán;Madrid;neutral;"{""NEG"": 0.0672333762049675, ""NEU"": 0.5426679849624634, ""POS"": 0.3900987207889557}"
679;679;613;40.4547592;-3.6778101;﻿Pepe Pulido;﻿CHAMARTÍN;Y de la noche a la mañana, las banderas no me dejaron verte más.;﻿Calle de Serrano - próximo a Calle Príncipe de Vergara;neutral;Hispanoamérica;Chamartín;Madrid;negative;"{""NEG"": 0.8583032488822937, ""NEU"": 0.12519238889217377, ""POS"": 0.01650431752204895}"
680;680;614;40.4438954;-3.674629;﻿Kiko Veneno;﻿PROSPERIDAD;Si tu no te das cuenta de lo que vale el mundo es una tontería;﻿Calle Lopez de Hoyos- Calle Suero de Quiñones;positive;Ciudad Jardín;Chamartín;Madrid;negative;"{""NEG"": 0.9668845534324646, ""NEU"": 0.027995353564620018, ""POS"": 0.0051201945170760155}"
681;681;615;40.4439506;-3.65466;﻿losextremosdev;﻿CIUDAD LINEAL;Amar es encajar cabeza, ojos y tripa en el mismo corazón.;﻿Calle de Torrelaguna- Calle Condesa de Venadito;positive;San Pascual;Ciudad Lineal;Madrid;positive;"{""NEG"": 0.028110146522521973, ""NEU"": 0.25236082077026367, ""POS"": 0.7195289731025696}"
682;682;616;40.4427789;-3.653504;﻿Rambi;﻿CIUDAD LINEAL;Ni el calabacín ni el pimiento superan el amor que por ti siento.;﻿Calle de Torrelaguna- Av. de Badajoz;positive;San Pascual;Ciudad Lineal;Madrid;positive;"{""NEG"": 0.24775120615959167, ""NEU"": 0.31584593653678894, ""POS"": 0.4364027976989746}"
683;683;617;40.4406661;-3.6497622;﻿elanVerso;﻿CIUDAD LINEAL;Uno siempre sabe cuando algo es para siempre.;﻿Calle Juan Perez Zuñiga- Calle de Torrelaguna;positive;Concepción;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.08369985222816467, ""NEU"": 0.48719215393066406, ""POS"": 0.4291079640388489}"
684;684;618;40.4335515;-3.6571088;﻿Santiago Auserón;﻿QUINTANA;Persiguiendo un enigma al compás de las horas;﻿Calle Virgen de la Alegría-Calle Virgen del Coro;positive;Concepción;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.08703960478305817, ""NEU"": 0.696846604347229, ""POS"": 0.21611379086971283}"
685;685;619;40.4362352;-3.6418015;﻿BellidoAle;﻿SAN BLAS;No me esquives por rincones que las paredes se alargan;﻿Calle de Alcalá-Calle Pileo;positive;Quintana;Ciudad Lineal;Madrid;negative;"{""NEG"": 0.6192373037338257, ""NEU"": 0.3458041250705719, ""POS"": 0.03495852276682854}"
686;686;61;40.4201125;-3.7010729;﻿Cristina Bergoglio;﻿CENTRO;Que la ciudad sea contigo.;﻿Calle Gran Vía-Calle Hortaleza;positive;Justicia;Centro;Madrid;positive;"{""NEG"": 0.023879198357462883, ""NEU"": 0.21981005370616913, ""POS"": 0.7563107013702393}"
687;687;620;40.4477717;-3.6253595;﻿Iwes Mendieta;﻿SAN BLAS;Se avecina tormenta, no cojas paraguas;﻿C/ Marquesado de Sta. Marta (Clínica Universidad de Navarra) - Glorieta Ricardo Velázquez Bosco;positive;Salvador;San Blas - Canillejas;Madrid;negative;"{""NEG"": 0.6168445348739624, ""NEU"": 0.32985299825668335, ""POS"": 0.05330238118767738}"
688;688;621;40.4413642;-3.6255715;﻿Marwan;﻿SUANCES;Sé que mi próxima cicatriz llevará tu nombre;﻿Calle Alcalá - Calle Miguel Yuste;positive;Salvador;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.164262592792511, ""NEU"": 0.6959892511367798, ""POS"": 0.13974812626838684}"
689;689;622;40.447788;-3.610374;﻿Lidia Rebel;﻿SAN BLAS;No te lo pierdas: mira hacia arriba.;﻿Calle de Alcalá- Av. Jaca;positive;Canillejas;San Blas - Canillejas;Madrid;positive;"{""NEG"": 0.026615485548973083, ""NEU"": 0.23136045038700104, ""POS"": 0.7420240640640259}"
690;690;623;40.4286067;-3.6488797;﻿Fraskito;﻿LA ELIPA;Amor, de ti ya no me queda ni el rencor;﻿Calle Francisco Villaespesa-Calle Hermanos Gómez;positive;Ventas;Ciudad Lineal;Madrid;negative;"{""NEG"": 0.6693662405014038, ""NEU"": 0.2781224548816681, ""POS"": 0.052511394023895264}"
691;691;624;40.4308383;-3.6451085;﻿Isabel Morales Trillo;﻿CIUDAD LINEAL;Arropada, leve y fugaz, detiene su destino la mariposa.;﻿Calle Ezequiel Solana-Calle de Vital Aza;positive;Pueblo Nuevo;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.10310501605272293, ""NEU"": 0.6377400159835815, ""POS"": 0.2591550052165985}"
692;692;625;40.4438291;-3.6097544;﻿Marcos Gallo;﻿SAN BLAS;Somos dos llamas contra el aire aprendiendo cómo bailarse.;﻿Calle del Néctar -Calle de la Esfinge;positive;Canillejas;San Blas - Canillejas;Madrid;neutral;"{""NEG"": 0.2027304321527481, ""NEU"": 0.6058096289634705, ""POS"": 0.19145987927913666}"
693;693;626;40.4243496;-3.6539976;﻿Pabls Panda;﻿CIUDAD LINEAL;Tú tan tormenta y yo tan de bailar bajo la lluvia.;﻿Calle del Marqués de Corbera-Calle Montejurra;positive;Ventas;Ciudad Lineal;Madrid;neutral;"{""NEG"": 0.3238765299320221, ""NEU"": 0.553104817867279, ""POS"": 0.12301868200302124}"
694;694;627;40.4268732;-3.719886;﻿Elena Rojas García;﻿MONCLOA-ARAVACA;Rindamos culto a la Madre Letra;﻿Avenida del Pintor Rosales 30 (del lado del parque);positive;Casa de Campo;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.0671423077583313, ""NEU"": 0.5162860751152039, ""POS"": 0.41657164692878723}"
695;695;628;40.4197174;-3.7202836;﻿Vetusta Morla;﻿PRINCIPE PÍO;Deja el equipaje en la ribera, para verte como quieres que te vea;﻿Paseo Embarcadero-Glorieta San Vicente (berma central);positive;Casa de Campo;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.09821352362632751, ""NEU"": 0.7443867921829224, ""POS"": 0.15739966928958893}"
696;696;629;40.423498;-3.7237457;﻿Maite López Las Heras;﻿MONCLOA-ARAVACA;Pasar a cada paso sin pensar es pisar sin peso.;﻿Paseo de la Florida 20;positive;Casa de Campo;Moncloa-Aravaca;Madrid;neutral;"{""NEG"": 0.05973789468407631, ""NEU"": 0.5081655979156494, ""POS"": 0.4320964813232422}"
697;697;62;40.4106083;-3.7364083;﻿Miguel Campello;﻿PUERTA DEL ÁNGEL;Tantas calles por andar tantas cosas por vivir;﻿c/ de la Milagrosa con Paseo de Extremadura. Acera del Estanco.;positive;Puerta del Ángel;Latina;Madrid;neutral;"{""NEG"": 0.29953938722610474, ""NEU"": 0.5533562302589417, ""POS"": 0.14710433781147003}"
