id|latitud|longitud|autor|barrio|verso|direccion
862|40.4412948|-3.6912387|﻿Aldara Filgueiras|﻿CHAMARTÍN|Que aparezcas sin avisar y me tiemblen las excusas en tu lengua|﻿Calle de la Castellana - Calle Vitruvio
863|40.4319039|-3.6366704|﻿Voltraire|﻿CIUDAD LINEAL|Aún existen amores más duraderos que este asfalto|﻿Calle Ascao- Calle de José Arcones Gil
864|40.4286025|-3.6230299|﻿CARLOS DE LA CRUZ IGLESIAS|﻿SIMANCAS|La tempestad es tener que volver a juntar los labios para invocar la vida.|﻿Av. de Arcentales- Calle de Zabala
865|40.4343906|-3.7336189|﻿Ana Pérez Cañamares|﻿CIUDAD UNIVERSITARIA|Celebrad una fiesta por cada trinchera.|﻿Avenida de Séneca 16
866|40.435191|-3.7115551|﻿Francisco Arturo Calderón Alcalá|﻿CHAMBERÍ|Quiero habitarte, esconderme en tus rincones.|﻿Calle de Fernández de los Rios-Calle de Blasco de Garay
868|40.4301074|-3.7091088|﻿Oscar Aguilar|﻿CHAMBERÍ|Fortunately, time cures everything… even youth|﻿Calle de Vallehermoso 3 - Calle de Alberto Aguilera
869|40.4219634|-3.6955556|﻿Mario Suárez|﻿CHUECA|Ciudad, déjame jugar con tus pasos. Madrid, déjame cruzar valiente|﻿Calle del Barquillo-Calle de Prim
86|40.4292048|-3.6518477|﻿Iñigo Ruiz Pérez|﻿CIUDAD LINEAL|Y de tanto buscar, se perdió|﻿Av. de Daroca-Calle de la Vereda del Carmen
870|40.409239|-3.7133139|﻿Cj|﻿CENTRO|Hoy puede ser un Gran Vía|﻿Gran Vía de San Francisco (del lado del parque)-Calle San Bernabé
871|40.4063153|-3.6551481|﻿María Sánchez|﻿MORATALAZ|soy un amasijo de pájaros que no supieron volver a casa|﻿Av. de Moratalaz Nª 93
872|40.4057864|-3.650795|﻿Pedro Guerra|﻿MORATALAZ|Confundida sin saber que las heridas son el precio del vivir|﻿Av. de Moratalaz (Impares) - Plaza del Encuentro
873|40.4081637|-3.606552|﻿Bel Rodríguez|﻿VICÁLVARO|Volverán las oscuras gabardinas|﻿Calle de Villablanca- Calle de Villajimena
874|40.4102805|-3.7272177|﻿caminante indómita|﻿LATINA|Ser funambulista en la ciudad cansada|﻿c/ Caramuel con c/ Pozoblanco
875|40.4106497|-3.7233293|﻿Faraón & Los Sarcófagos|﻿LATINA|Te quiero tanto que he puesto tu nombre a mi frutería|﻿Paseo de la Ermita del Santo 20
876|40.3984709|-3.7352873|﻿Muhsin Al-Ramli|﻿SAN ISIDRO|Cambié el té por el café y el vino Y el triste rabel por el triste flamenco|﻿C/ Gallur 1 (del lado de los pares)
877|40.3855714|-3.708677|﻿Enrique Cabezón|﻿USERA|El amor es un mundo de olores|﻿C/ Marcelo Usera 108
878|40.3989561|-3.6981171|﻿Coque Malla|﻿EMBAJADORES|-Me dijiste que te irías, pero llevas en mi casa toda la vida.|﻿Calle Embajadores 130
879|40.3941088|-3.6983317|﻿Alexandra Arenaza López de Alda|﻿ARGANZUELA|Entre tu cuerpo y el mío solo cabe un verso|﻿Calle Jaime el Conquistador - Plaza General Maroto
87|40.4113139|-3.6710496|﻿Jaime Refoyo|﻿NIÑO JESÚS|Soledad es posterior al ser.|﻿Avenida de Nazaret 10 - Calle de Jesús Aprendiz
880|40.3947808|-3.6796823|﻿Crisma|﻿ARGANZUELA|Madrid se viste de personas, no hay (de)sastre más bonito.|﻿Calle de Méndez Álvaro - Av. del Planetario
881|40.4024917|-3.6601907|﻿Victor Baeza rueda|﻿PUENTE DE VALLECAS|Los pájaros no llaman hogar al nido, llaman hogar al mundo.|﻿Calle de Sierra Toledana (Lidl, Impares) - Calle Baltasar Santos
882|40.394458|-3.6665436|﻿shemavallejo|﻿PUENTE DE VALLECAS|Siempre que veo un espacio en blanco, lo lleno de ti.|﻿Calle de Martínez de la Riva 14 (del lado de los impares) - Calle Puerto Alto
883|40.3894969|-3.6528254|﻿Laura Gómez-Palma|﻿PUENTE DE VALLECAS|Revive el viento en el horizonte donde el camino se abre para dejarse andar|﻿Av. de Buenos Aires - Calle de Sierra Salvada
884|40.3869054|-3.6533403|﻿Mr. Zeta|﻿PUENTE DE VALLECAS|La mejor idea siempre es seguir pensando|﻿Av. de Palomeras - Av. de Buenos Aires
885|40.3815945|-3.6571357|﻿Mosquetera|﻿PUENTE DE VALLECAS|Me da miedo que el futuro llegue demasiado tarde|﻿Calle la Cenicienta - Av. Pablo Neruda
886|40.3800504|-3.6706883|﻿adictaalvinagre|﻿PUENTE DE VALLECAS|¿Te quedas a equivocarte conmigo?|﻿Calle Pedroches - Calle La Mancha
887|40.3789802|-3.6654908|﻿Pul21|﻿PUENTE DE VALLECAS|Eres el desastre más bonito de mi vida|﻿Calle Serena - Av. de Entrevías
888|40.3776112|-3.6630781|﻿Tirso Priscilo Vallecillos|﻿ENTREVÍAS|Somos el único rebaño en el que cada uno va a lo suyo.|﻿Av. de Entrevías - Calle Vedra
889|40.3807311|-3.6258745|﻿sraholi|﻿VILLA DE VALLECAS|Que todo me sigue pareciendo precioso cuando veo reír a mi madre.|﻿Calle de San Jaime 27- Calle de Sierra Gádor
88|40.4096607|-3.6103473|﻿Patty de Frutos|﻿VICÁLVARO|Together is Better|﻿Calle de Casalareina- Plaza de la Vicalvarada
890|40.3866379|-3.765336|﻿Txetxu González|﻿LATINA|Es la temeridad de cruzar al otro lado la virtud que nos acerca y predispone|﻿Calle de Guareña (C.C.)- Calle Luis Chamizo
891|40.3646484|-3.7484997|﻿Almoiane|﻿CARABANCHEL|Camina hacia el cambio que ansías en tu monótona rutina|﻿C/del Maravedí (frente a manzana descampada)- Av. del Euro
892|40.4738209|-3.643789|﻿Juan Betancourt|﻿HORTALEZA|La incertidumbre de saber exactamente a donde vas a llegar|﻿Calle del Mar Negro- Calle del Mar Menor
893|40.3987334|-3.6458395|﻿Miguel Furones|﻿FONTARRÓN|Deja de darle vueltas a tu problema. Lo verás más claro cuando esté parado|﻿Calle de Arroyo de Fontarrón 165- Calle de Pío Felipe
894|40.395509|-3.7640425|﻿Aarón García|﻿ALUCHE|El hombre es un ser irracional que se pasa toda la vida disimulándolo|﻿C/ Illescas Nº 59 - cerca a C/ Escalonada
895|40.3863212|-3.7348419|﻿Esther Peñas Domingo|﻿PUERTA BONITA|Sueña. La boca. Con un plural de bocas amaneciéndose.|﻿C/Puerta Bonita - C/ Gral. Ricardos
896|40.368186|-3.6917697|﻿Dory Lansorena|﻿USERA|Ahítos de silencio abrazan al paso los versos llenos de ilusión y esperanza|﻿C/ Antequera (Impares) - Glorieta San Martín de la Vega
897|40.4602277|-3.6806318|﻿Enrique Cabezón|﻿CHAMARTÍN|Yo también creí que era distinto|﻿Av. de Alfonso XII (Impares) - Paseo de la Habana
898|40.4544398|-3.6908993|﻿Maribel Andrés Llamero|﻿CASTELLANA|Alejados del mundo natural todo en la Civilización es jungla ahora.|﻿Paseo de la Castellana 105
899|40.4492321|-3.6914665|﻿Miguel Ríos|﻿AZCA|Dicen que el blues es un estado mental|﻿Calle de la Castellana 89
89|40.3861455|-3.7039456|﻿TRINIDAD RUIZ MARCELLÁN|﻿USERA|NO TE APARTES DE TI.|﻿C/ Amor Hermoso 21 - C/ Marcelo Usera
900|40.445757|-3.7079957|﻿La Mari|﻿VALLEHERMOSO|No vale la pena andar por andar que es mejor caminar pa` ir creciendo|﻿Paseo de San Francisco de Sales - Avenida de Pablo Iglesias
901|40.4308321|-3.6384863|﻿Luis Miguel Madrid|﻿PUEBLO NUEVO|Miro al suelo y me retracto de esta manía tonta de no tenerte a mi lado|﻿Calle de Ascao- Calle de Luis Ruiz
902|40.4342731|-3.718703|﻿Víctor Manuel|﻿MONCLOA|He cortado estas flores para dejarlas allá donde haya gente mal enterrada|﻿Calle de la Princesa - Calle de Fernando el Católico
903|40.4279762|-3.714496|﻿Sara Torres|﻿ARGÜELLES C|En la tristeza puede medrar la vida Un fruto de invierno. En el miedo no.|﻿Calle de la Princesa 31
904|40.4222207|-3.7221779|﻿Olga Muñoz Carrasco|﻿PRÍNCIPE PÍO|cada palabra una ceniza blanca un agujero un punzón|﻿Paseo de la Florida 8
905|40.43152|-3.7053993|﻿Arturo Andreu Villalba|﻿CHAMBERÍ|Partitura de huellas, canción de pasos|﻿Calle de Rodríguez San Pedro 2 - Calle de San Bernando
906|40.4373139|-3.6788756|﻿RAFAEL CAMARASA BRAVO|﻿LISTA|La muerte para un detective de sí mismo es saber todo del hombre al que sigue.|﻿Calle de María de Molina-Calle Príncipe de Vergara
907|40.4387685|-3.6732865|﻿Abdul Hadi Sadoun|﻿GUINDALERA|Bastantes quehaceres en esta algarabía, Solamente faltan las casualidades.|﻿Av. de América-Calle de Cartagena
908|40.3878412|-3.6487162|﻿Verónica Aranda|﻿PUENTE DE VALLECAS|Percibir en las calles todo el peso que tienen las palabras|﻿Calle Guillermo Pingarrón- Calle Pedro Laborde
909|40.393788|-3.7646641|﻿Màxim Huerta|﻿ALUCHE|Que la vida lo parezca|﻿C/ de Maqueada (Al Campo) - C/de Maqueada
90|40.3976177|-3.7578031|﻿Sergio C. Fanjul|﻿ALUCHE|¿Cómo va la seda?|﻿C/ de Seseña (Parque) - C/de Temblreque
910|40.3896472|-3.7585554|﻿Rafael Otegui|﻿ALUCHE|Este es el borde exacto de las cosas: acá las palabras cambian de estado.|﻿Calle Valmojado (Impares, frente a parque) - Calle Valmojado
911|40.3724661|-3.7610257|﻿Marta Arteaga|﻿BUENAVISTA|La lluvia dicta el inicio de la tormenta y su fin|﻿C/ de Joaquín Turina (Parque) - C/ de Ricardo Bellver
912|40.4563073|-3.7049889|﻿marta abad molina|﻿TETUÁN|Aquí abajo no encontrarás la respuesta.|﻿C/ Jerónimo Llorente 1
913|40.4419541|-3.6989151|﻿PALOMA BLANCO GARCÍA|﻿CHAMBERÍ|Cruza con cuidado y disfruta del otro lado.|﻿Calle de Ríos Rosas - Calle dePonzano
914|40.4366321|-3.6496644|﻿Ariel Rot|﻿LA CONCEPCIÓN|En los últimos cien metros todo se decide|﻿Calle Virgen del Sagrario-Calle de José del Hierro
915|40.4222003|-3.684289|﻿Carmen Boza|﻿SALAMANCA|El ego es la epidemia de nuestra bohemia sociedad|﻿Calle de Velázquez-Calle de Villanueva
916|40.3975263|-3.7164836|﻿Juanito Makandé|﻿CARABANCHEL|En las conciencias, una delgada línea divide el mundo|﻿Calle General Ricardos (Pares) - Glorieta Marqués de Vadillo
917|40.3869914|-3.7296009|﻿Javier Gallego Crudo|﻿CARABANCHEL|Nosotros que habitamos en el corazón de los desiertos.|﻿Calle  Luis gómez - Avenida de Oporto
918|40.4033231|-3.7136203|﻿Daniel Velázquez|﻿PIRÁMIDES|¿Vidas malvividas o quizá deudas de vidas ya vividas?|﻿Paseo de Juan Antonio Vallejo-Nájera Botas 47-49
919|40.3753288|-3.7507931|﻿Pablo Morante|﻿CARABANCHEL|También las estrellas muestran en pleno día su irrelevancia|﻿C/ Eugenia de Montijo 87
91|40.3657734|-3.6884155|﻿Carlos Salem|﻿SAN FERMÍN|No es saltar al vacío, si está lleno de nosotros|﻿Av. de los Rosales (Parque) - C/de la Silvina
920|40.4111199|-3.7086113|﻿Rubén Pozo|﻿LA LATINA|Eres mi rincón favorito de Madrid|﻿Calle de Toledo-Plaza de la Cebada
921|40.4758398|-3.6394868|﻿María Carvajal|﻿PINAR DEL REY|Qué hacemos con el amor que nos sobra, si al final lo convertimos en ego.|﻿C/ Sta. Virgilia - C/ de Gregorio Sánchez Herráez
922|40.4464735|-3.6988306|﻿Nuria Gómez de la Cal|﻿CUATRO CAMINOS|Quise ser Quijote de quimeras y me quedé quieta en el quicio de una queja.|﻿Calle Raimundo Fernández Villaverde 30 - Calle de Ponzano
923|40.4420776|-3.7015906|﻿Enrique Falcón|﻿RÍOS ROSAS|Andar así de pronto: hombre por fin, de sangre y huecos.|﻿Calle Ríos Rosas 17
924|40.4388461|-3.7129336|﻿Paula Bozalongo|﻿GAZTAMBIDE|Para vivir en círculos vuelve a ser necesaria la palabra sentido|﻿Calle de Guzmán de Bueno 99 - Calle de Cea Bermúdez
925|40.4392381|-3.7153435|﻿Irene X|﻿GAZTAMBIDE|Somos la generación que cruza en rojo sin mirar, pero le da miedo enamorarse|﻿Calle de Cea Bermúdez 64 - Calle de Gaztambide
926|40.4429829|-3.6468949|﻿Carlos Bueno Vera|﻿PROSPERIDAD|llegamos a un punto en el que estábamos perdidos en la búsqueda|﻿Calle de Agastia-Calle de Fernández Caro
927|40.4196224|-3.6111545|﻿Lalo Barrubia|﻿ARCOS|solxs lxs niñxs llegaron en un barco se olvidaron de por qué vinieron|﻿Av. Canillejas a Viálvaro- Parque de las Rosas
928|40.438294|-3.6979964|﻿MartinBaroja|﻿ALONSO CANO|El eco mantiene ondas sonoras de voces perdidas entre jirones de niebla|﻿Calle de José Abascal-Calle de Alonso Cano
929|40.4360482|-3.6831759|﻿Monfra|﻿SALAMANCA|A veces me descuido, Y soy feliz.|﻿Calle de Velázquez 114 - Calle del Gral. Oraá
92|40.3648619|-3.6866748|﻿Sagra|﻿USERA|Sigue las señales.|﻿Av. de los Rosales (Mercadona)
930|40.4349153|-3.6794785|﻿MSG|﻿SALAMANCA|Queda mucho por sentir|﻿Calle del Príncipe de Vergara-Calle de Diego de León
931|40.4271775|-3.6704154|﻿juanlumora|﻿SALAMANCA|Un punto final es un horizonte de perfil.|﻿Calle de Alcalá-Calle de Ayala
932|40.4125975|-3.6889332|﻿Noah Zaknelyt|﻿RETIRO|Hace treinta segundos yo era pájaro.|﻿Calle de Alfonso XII 46 - Calle Espalter
933|40.3991001|-3.7445689|﻿Lourdes de Abajo|﻿LAGUNA|El lápiz es la soga que anuda este dolor. Y lo sostiene|﻿Metro Laguna. c/ Cuatro de Poblet, acera contraria a Bar Ares.
934|40.4350372|-3.6440129|﻿Carmen O Donnell|﻿CIUDAD LINEAL|Que mis caminos se crucen con tus pasos|﻿Calle de Alcalá-Calle Emilio Ferrari
935|40.4296316|-3.6108514|﻿Pilar Cano Quevedo|﻿SAN BLAS|Si tienes que dormir sobre este asfalto, quiero ser tu techo.|﻿Av. de Canillejas a Vicálvaro- Calle de Julia Boutan
936|40.4260866|-3.7132079|﻿Yolanda Castaño|﻿PRINCESA|NO POEMA, AS PALABRAS AMPLÍAN O SEU CÍRCULO DE AMIZADES|﻿Calle de la Princesa 17
937|40.430122|-3.7120876|﻿Diego Álvarez Miguel|﻿CHAMBERÍ ©|Ni muy feliz ni muy triste, sencillamente cansado.|﻿Calle de Alberto Aguilera 25 - Calle de los Martires de Alcalá
938|40.4274345|-3.6754365|﻿Dani Aguilera|﻿SALAMANCA|Hemos ganado mucho perdiéndolo todo.|﻿Calle Conde de Peñalver - Calle de Ayala
939|40.4059476|-3.6996218|﻿Susana Cabrera Rebato|﻿CENTRO|Despeina mi enredo, no me pongas a raya|﻿Ronda de Valencia-Calle de Valencia
93|40.356832|-3.6812729|﻿Jesús Fernández Úbeda|﻿VILLAVERDE|Aquí mancillé mi beatitud|﻿Av. de los rosales (Pares) - C/ del Americio
940|40.4032516|-3.6817878|﻿Sara Bueno|﻿PACÍFICO|Que los recuerdos sean alas, nunca cadenas|﻿Calle del Comercio 6 - Calle de Téllez
941|40.3829542|-3.7718148|﻿Luis Alberto de Cuenca|﻿LAS ÁGUILAS|Ven, oh tú, palpitante enredadera de destrucción y plenitud, oh vida.|﻿Av. de las Águilas (Centro Deportivo)- Calle de José de Cadalso
942|40.3773323|-3.7720778|﻿Álex Ayala|﻿LAS ÁGUILAS|Ante las miles de carambolas posibles solo hay un tiro|﻿Calle Rafael Finat - Calle de Blas Cabrera (pares)
943|40.4586685|-3.6817489|﻿Ernesto Suárez|﻿CHAMARTÍN|El don de las manos: amasar la harina y que dé forma a todos los panes|﻿Av. de Alberto de Alcocer (Pares) - Paseo de la Habana
944|40.4554716|-3.6231789|﻿Esteban Beltrán Verdes|﻿PIOVERA|¿Algún día lo que amas es ya inalcanzable, invisible a cualquier forma de miedo?|﻿Av. de Machupichu (Parque) - Av. de las Piceas
945|40.4479084|-3.7317574|﻿Carlos Bardem|﻿CDAD. UNIVERSITARIA|Verte reír, hablarte y temblarme el alma como el cristal inquieto de las fuentes|﻿Facultad de Ingeniería de Caminos
946|40.431757|-3.6574333|﻿Alejandro Tarantino|﻿QUINTANA|Espantos que hielan las certezas del lazo entre el sueño vano y la fascinación|﻿Calle de Alcalá-Calle Raquel Meller
947|40.4292937|-3.644017|﻿Amaral|﻿VENTAS|Quiero vivir, quiero gritar, quiero sentir el universo sobre mí|﻿Calle de Ezequiel Solana-Calle Francisco Villaespesa
948|40.4339986|-3.6322527|﻿Zahara|﻿SIMANCAS|A menudo las canciones más bonitas hablan de quien menos lo merece|﻿Calle de Julian Camarillo- Calle de Abarracín
949|40.4240738|-3.6278379|﻿Abel Guisado Santos|﻿AMPOSTA|No es la llama quien ve la luz, es la ceniza.|﻿Av. de la Institución libre de Enseñanza- Av. de Arcentales
94|40.3500366|-3.7030363|﻿Alejandro Zamorano Castillo|﻿VILLAVERDE|La llamé y vino tinto|﻿Calle Alcocer (mercadona)- Vía de tren
950|40.4221707|-3.6268401|﻿Federico Mayor Zaragoza|﻿AMPOSTA|Que no hay más escuela que la del ejemplo|﻿Av. de la Institución Libre de Enseñanza- Calle de Villasilas
951|40.4266001|-3.6966749|﻿Oscar Espirita|﻿ALONSO MARTÍNEZ|Las gacelas permanecen preciosas pese al asedio constante de los leones|﻿Plaza Sta. Bárbara 10 - Calle Sta Teresa
952|40.4297673|-3.7063262|﻿Charlie HB|﻿TRAFALGAR|Aquí cualquiera se cree dios pero ni Dios es para tanto|﻿Calle de Alberto Aguilera - Glorieta de Ruiz Gimenez
953|40.3822555|-3.7752736|﻿Jose Nieto|﻿CAMPAMENTO|Florecerán los campos no temas al dolor: nuestra raza se concibió en la belleza|﻿Av. de las águilas (Centro Deportivo)- Calle de Blas Cabrera
954|40.4465306|-3.6122864|﻿Marlango|﻿CANILLEJAS|Madness is the maze I will build for you \'Til you loose my trace|﻿Calle de Alcalá- calle de Torre Arias
955|40.4149327|-3.7136029|﻿Residente|﻿CENTRO|La guerra pierde todas sus luchas cuando los enemigos se escuchan|﻿Calle de Bailén-Calle Mayor
956|40.413684|-3.7242848|﻿Laura Fraile Vicente|﻿PUERTA DEL ÁNGEL|No podemos cruzar.¿De qué color debe estar el semáforo para hacerlo? Azul|﻿Puente de Segovia 1
957|40.3877983|-3.6953854|﻿Benito del Pliego|﻿LEGAZPI ©|Para el que aprendió las del que manda, la oportunidad de usar la voz abunda|﻿Calle Maestro Arbós - Calle Ricardo Damas
958|40.392305|-3.7582066|﻿Gsús Bonilla|﻿ALUCHE|Mientras quede una mariposa en el estómago habrá que defenderla|﻿Calle Valmojado (Impares) - Calle Illescas
959|40.4640816|-3.6759004|﻿Clara Sanchez Garcia|﻿CHAMARTÍN|Al son de tus pasos imagino los míos|﻿Av. de Pío XII (Impares) - Calle de Jeréz
95|40.3440195|-3.7171582|﻿Félix Valdivieso|﻿VILLAVERDE|Hasta la nada tiene algo|﻿Paseo de los Ferroviarios-Calle Nuno Gómez
960|40.4721682|-3.8293053|﻿Lou Wild Morrison|﻿MONCLOA-ARAVACA|El suelo que pisamos son las espaldas de nuestros abuelos|﻿Av. de la Victoria 53 (del lado e los impares)
961|40.4417959|-3.6782192|﻿ Sor Kampana|﻿PROSPERIDAD|Cuando creo que no existo aparece mi vacío y me sonríe lleno de mí mismo.|﻿Calle Lopez de Hoyos- Calle Príncipe de Vergara
962|40.4071537|-3.6755504|﻿Fernando M.Lavandera|﻿PACÍFICO|Ante el corazón de la cigarra que cantaba vi la de los árboles abriéndose.|﻿Avenida del Mediterráneo 16
963|40.4096495|-3.7390195|﻿Vicente Velasco Montoya|﻿ALTO DE EXTREMADURA|Tu dieta no es la adecuada: Acumulas muchas lecturas inacabadas.|﻿Paseo de Extremadura, acera de CMS Latina, Ayto de Madrid.
964|40.3721667|-3.7588135|﻿Jose luis Blanco rubio|﻿USERA|Camina lejos aunque el trayecto sea corto|﻿C/ de Joaquín Turina (Impares) - cerca a C/ de los Navalmorales
965|40.422382|-3.6499996|﻿Isabel Bono|﻿LA ELIPA|Saber que todo lo que brilla es espejismo. Y aún así, no poder dejar de mirar.|﻿Calle de Sta. Genoveva-Campo de futbol Arroyo de Media Legua
966|40.4027186|-3.690619|﻿Fernando Beltrán|﻿DELICIAS|Aceras y portales donde hicimos ciudad y la ciudad se acuerda|﻿Calle del Gral. Lacy-Calle Ancora
967|40.4044158|-3.680672|﻿Sule B|﻿PACÍFICO|Me marcho pensando en volver, y en volver a caer a tu lado como un gato|﻿Avenida Menéndez Pelayo 127
968|40.3977652|-3.6480725|﻿Pepe Ramos|﻿PUENTE DE VALLECAS|El gotelé es la celulitis de la arquitectura.|﻿Calle Pío Felipe- Calle Marchamalo 1
969|40.3912642|-3.6513246|﻿Álvaro Gutiérrez Pizarro|﻿PUENTE DE VALLECAS|Como segundos de un reloj se oía el taconeo de tus pies descalzos|﻿Av. de la Albufera - IES Tirso de Molina
96|40.4811301|-3.6756241|﻿María Gonzalez Llovet|﻿CASTILLA|¡Detente, Homo sapiens!|﻿Av. Burgos 40
970|40.3422153|-3.7149828|﻿Patricia Andrada|﻿VILLAVERDE|Cada vez que consigo ordenar mi pasado, la vida me trae más.|﻿Calle de Domingo Párraga- Calle Sta. Joaquina de Vedruna
971|40.4527713|-3.7032308|﻿Rafael Saravia|﻿BELLASVISTAS|Comprender la quietud, cosechar falampos. Ser maíz en tierra de orquídeas.|﻿C/de Bravo Murillo 169 - C/de Avila
972|40.4394157|-3.6830526|﻿Sistema de Monos|﻿CHAMARTÍN|Soy reacio a la falta de espacio|﻿Calle de López de Hoyos - Calle de Velázquez
973|40.4471262|-3.6695343|﻿Andrés González Montero|﻿CHAMARTÍN|La distancia entre tú y yo es de una simple letra.|﻿Calle Lopez de Hoyos- Calle de Ramón Carrión
974|40.4345437|-3.6227176|﻿Alejandro Pérez-Paredes|﻿SIMANCAS|jardín olivos sexo orilla cigarrillos hijos socialdemocracia altramuces|﻿Calle de Emilio Muñoz- Calle Miguel Yuste
975|40.4207128|-3.7202937|﻿José Manuel Jiménez Juidías|﻿MONCLOA-ARAVACA|Vivir es una forma de derrotar a los relojes|﻿Paseo de la Florida (Pares, saliendo del metro principe Pío hacia la Glorieta San Vicente)
976|40.428212|-3.6994449|﻿Natos & Waor|﻿TRIBUNAL|Si morimos podremos decir que fue divertido|﻿Calle de Mejía Lequerica 21 - Calle de Sagasta
977|40.4101467|-3.6524887|﻿Natos & Waor|﻿MORATALAZ|Me como la manzana prohibida a bocados encantado de caer en la tentación|﻿C/del Arroyo Belincoso (centro Cultural Chillida) - C/del Camino de los Vinateros
978|40.3927829|-3.6585707|﻿Ismael Serrano|﻿PUENTE DE VALLECAS|La excusa más cobarde es culpar al destino|﻿Av. de la Albufera - Calle de Josefa Díaz
979|40.5054912|-3.6727488|﻿Santi Balmes|﻿LAS TABLAS|Te he dedicado líneas sin sentido, líneas que sin puntos son abismos, te podrías asomar|﻿Av. Camino de Santiago (del lado de los pares. EMT 3773)
97|40.3906042|-3.7249406|﻿Cecilia Quílez|﻿OPAÑEL|La mansedumbre es un ciervo herido de estrellas|﻿Calle Alejandro Sánchez 23
980|40.4395698|-3.6862162|﻿María Ángeles Maeso Arribas|﻿EL VISO|La noche miró de frente al mes de mayo y la ciudad puso su cielo de primera.|﻿C/ de Serrano 109 - C/ Pedro de Valdivia
981|40.4257287|-3.6905565|﻿Elvira Sastre|﻿COLÓN|Mi única bandera es una puerta abierta|﻿Paseo de la Castellana-Paseo de Colón
982|40.3969104|-3.7656874|﻿Muhsin Al-Ramli|﻿ALUCHE|Huí solo, asustado Dejando las tazas del té familiar a medias|﻿C/ Illescas Nº 5 - C/de Seseña
983|40.3740109|-3.7331467|﻿Carles Oviedo|﻿USERA|No te dejes llevar por las malas influencers|﻿Av. Lusitana 47
984|40.3495184|-3.70942|﻿Victoria Ash|﻿VILLAVERDE|No estoy por encima ni por debajo de nadie: los abrazos se dan entre iguales|﻿Calle Villalonso (Biblioteca pública)
985|40.4585073|-3.6905158|﻿Josele Santiago|﻿CUZCO|Los ojos de la gente probablemente sigan ahí. Aproximadamente a razón de un par por nariz|﻿Paseo de la Castellana 133
986|40.4266424|-3.6505534|﻿Pablo Javier Pérez López|﻿LA ELIPA|Un ciego se tropieza conmigo. Yo soy ese ciego cuando escribo con tus ojos.|﻿Av. del Marqués de Corbera-Calle de Sta. Felicidad
987|40.4288587|-3.706204|﻿Rayden|﻿SAN BERNARDO|Te comería a versos|﻿Calle Sta. Cruz de Marcenado-Calle de San Bernardo
988|40.396051|-3.695850|﻿CARLOS TORRERO|﻿CENTRO|Tú poseías. Él poseía. Vosotros poseíais. Yo poesía.|﻿ C/ Embajadores 151
989|40.3987212|-3.7606662|﻿CARLOS BRUNO CASTAÑEDA|﻿ALUCHE|Hallar una roca en el firmamento es cosa de pacientes, locos o insomnes. Giran.|﻿Calle de Seseña Nº 28
98|40.3419578|-3.7124629|﻿Felipe Zapico Alonso|﻿VILLAVERDE|Somos lo que sobrevivimos.|﻿Calle de Domingo Párraga (cercanías)- Calle Alberto Palacios
990|40.3788413|-3.7116945|﻿Carlos Luna|﻿PRADOLONGO|Tres golpes de campana y daremos la vuelta para negar otro horizonte sin tejados|﻿C/ Rafaela Ybarra 73
991|40.4623235|-3.6760881|﻿La Mari|﻿PIO XII|Abriendo bien los ojos fíjate en los detalles. Despertar mis sentidos, fundirme con el aire|﻿Av. de Pío XII (Pares) - Aparcamiento de Alcampo
992|40.4636561|-3.6800363|﻿Ana Elena Pena|﻿CHAMARTÍN|Yo le abrazo como un hombre y él me besa como una chica. Así es perfecto|﻿Paseo de la Habana Nº 151
993|40.4431901|-3.6881984|﻿Óscar Aguado|﻿REPÚBLICA ARGENTINA|Como un niño que se pierde en un centro comercial y vuelve vestido de Superhéroe|﻿Calle de Vitruvio -Calle de Jorge Manrique
994|40.4323592|-3.6531016|﻿Alfredo Piquer|﻿QUINTANA|Yo el mar ensimismado, vertical, descubierto, ante ti, dentro de ti, contigo.|﻿Calle de Alcalá-Calle Mateo García
995|40.43367|-3.6181659|﻿Leticia Domínguez|﻿SAN BLAS|Quisiera que supieras que quiero que seamos|﻿av. de Arcentales- Calle Pan
996|40.4286935|-3.721699|﻿Juanito Makandé|﻿ARGÜELLES|La mayor de las guerras ocurre dentro de nosotros|﻿Paseo del Pintor Rosales 42 del lado de los impares -Calle de Franciso y Jacinto Alcántara
997|40.4229886|-3.7145618|﻿Juancho Marqués|﻿ARGÜELLES|Mi cabeza es un pedazo de terreno sin bandera: cualquiera lo habita, nada lo gobierna|﻿Plaza España 14 - Monumento al Pueblo del Dos de Mayo de 1808
998|40.4328798|-3.6951237|﻿Ignacio Vleming|﻿CHAMBERÍ (C)|Aristas y verticales trazan la geometría del desahucio.|﻿Paseo de Eduardo Dato-Calle de Fernández de la Hoz
999|40.4301296|-3.6834548|﻿Carlos Bueno-León|﻿SALAMANCA|Hay días que la vida te hace sentir que merece la pena decir lo que ibas a decir|﻿Calle de José Ortega y Gasset 20 - Calle de Velázquez
99|40.3423002|-3.7072782|﻿DEPEDRO|﻿VILLAVERDE|Tienen el reloj, yo tengo el tiempo|﻿Calle de Domingo Párraga- Av. Real de Pinto
